id,url,path
1028,/services/open/ic/actualControl/2.0?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
1029,/services/open/m/announcementReport/2.0?pageSize=20&keyword=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,研报公告.csv
1030,/services/open/bq/badConduct/2.0?pageSize=20&keyword=%E9%83%91%E5%B7%9E%E4%B9%85%E9%BC%8E%E8%B7%AF%E6%A1%A5%E5%B7%A5%E7%A8%8B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,建筑资质-不良行为.csv
1033,/services/open/human/companyholding/2.0?hid=1984012283&name=北京百度网讯科技有限公司&pageSize=20&pageNum=1&humanName=李彦宏&cid=22822,补录.csv
1036,/services/open/jr/bankruptcy/2.0?pageSize=20&keyword=%E9%95%BF%E6%B2%99%E6%96%B0%E4%B8%96%E7%95%8C%E5%9B%BD%E9%99%85%E5%A4%A7%E9%A5%AD%E5%BA%97%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,bankruptcy.csv
1037,/services/open/jr/bankruptcy/detail/2.0?gid=365223910&uuid=4905eef8fc704bcfbb82b6f0294d6fc5,bankruptcyDetail.csv
1038,/services/open/ipr/icp/3.0?keyword=22822&pageNum=1&pageSize=20,网站备案_cname.csv
1041,/services/open/jr/judicialCase/2.0?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,judicialCase.csv
1042,/services/open/ic/verify?code=91110000802100433B&name=北京百度网讯科技有限公司&legalPersonName=梁志祥,补录.csv
1044,/services/open/rela/shortPath?types=ALL&depth=3&idTo=3043827609&nameTo=北京百度智行科技有限公司&idFrom=22822&nameFrom=北京百度网讯科技有限公司,
1045,/services/open/ic/snapshot?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
1046,/services/open/ic/contact?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
1047,/services/open/ic/companyType?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
1048,/services/open/m/taxpayer/2.0?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E4%B8%80%E7%82%B9%E7%BD%91%E8%81%9A%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,一般纳税人.csv
1049,/services/open/m/creditRating/2.0?pageSize=20&keyword=%E5%85%89%E5%A4%A7%E8%AF%81%E5%88%B8%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,信用评级.csv
1050,/services/open/hi/members?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
1051,/services/open/ipr/tm/detail/2.0?regNo=35834580&intCls=38-%E9%80%9A%E8%AE%AF%E6%9C%8D%E5%8A%A1,商标详情.csv
1057,/services/open/hi/roles?hid=1984012283&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E6%9D%8E%E5%BD%A6%E5%AE%8F&cid=22822,人员.csv
1058,/services/open/risk/riskInfo/2.0?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
1073,/services/open/jr/lawSuit/detail?uuid=929dd3cc1cb511e6b554008cfae40dc0,lawsuitDetail.csv
1075,/services/open/stock/list?keyword=%E6%B7%B1%E5%9C%B3%E5%B8%82%E6%8C%AF%E4%B8%9A%EF%BC%88%E9%9B%86%E5%9B%A2%EF%BC%89%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1&pageSize=10,
1075,/services/open/stock/list?keyword=深圳市振业（集团）股份有限公司&pageNum=1&pageSize=10,补录.csv
1076,/services/v4/open/human/dishonest?hid=2187083120&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E4%B9%90%E6%96%87%E5%8C%96%E4%BC%A0%E5%AA%92%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E8%B4%BE%E8%B7%83%E4%BA%AD&cid=34630712&pageSize=20&pageNum=1,
1077,/services/v4/open/human/zhixinginfo?hid=2187083120&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E4%B9%90%E6%96%87%E5%8C%96%E4%BC%A0%E5%AA%92%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E8%B4%BE%E8%B7%83%E4%BA%AD&cid=34630712&pageSize=20&pageNum=1,
1078,/services/v4/open/human/consumptionRestriction?hid=2187083120&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E4%B9%90%E6%96%87%E5%8C%96%E4%BC%A0%E5%AA%92%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E8%B4%BE%E8%B7%83%E4%BA%AD&cid=34630712&pageSize=20&pageNum=1,
1079,/services/v4/open/human/judicialAssistance?hid=2187083120&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E4%B9%90%E6%96%87%E5%8C%96%E4%BC%A0%E5%AA%92%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E8%B4%BE%E8%B7%83%E4%BA%AD&cid=34630712&pageSize=20&pageNum=1,
1080,/services/v4/open/human/judicialAssistanceDetail?assistanceId=c37116808216,
1081,/services/v4/open/human/endCase?hid=2187083120&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E4%B9%90%E6%96%87%E5%8C%96%E4%BC%A0%E5%AA%92%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E8%B4%BE%E8%B7%83%E4%BA%AD&cid=34630712&pageSize=20&pageNum=1,
1101,/services/open/hi/human/dishonest?hid=2187083120&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E4%B9%90%E6%96%87%E5%8C%96%E4%BC%A0%E5%AA%92%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E8%B4%BE%E8%B7%83%E4%BA%AD&cid=34630712&pageSize=20&pageNum=1,
1102,/services/open/hi/human/zhixinginfo?hid=2187083120&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E4%B9%90%E6%96%87%E5%8C%96%E4%BC%A0%E5%AA%92%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E8%B4%BE%E8%B7%83%E4%BA%AD&cid=34630712&pageSize=20&pageNum=1,
1103,/services/open/hi/human/consumptionRestriction?hid=2187083120&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E4%B9%90%E6%96%87%E5%8C%96%E4%BC%A0%E5%AA%92%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E8%B4%BE%E8%B7%83%E4%BA%AD&cid=34630712&pageSize=20&pageNum=1,
1105,/services/open/group/base?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,
1106,/services/open/group/base/details?uuid=21711e8f83a24df483a949313ad66299,
1107,/services/open/group/member?uuid=21711e8f83a24df483a949313ad66299&type=1&pageNum=1&pageSize=20,
1108,/services/open/group/investors?uuid=21711e8f83a24df483a949313ad66299&pageNum=1&pageSize=20,
1109,/services/open/group/investorMember?uuid=21711e8f83a24df483a949313ad66299&id=3410303988&pageNum=1&pageSize=20,
1110,/services/open/group/shareholders?uuid=21711e8f83a24df483a949313ad66299&pageNum=1&pageSize=20,
1111,/services/open/group/shareholdersMember?uuid=21711e8f83a24df483a949313ad66299&id=22822&pageNum=1&pageSize=20,
1120,/services/open/mr/judicialSale/3.0?pageSize=20&keyword=中国东方资产管理股份有限公司&pageNum=1,
426,/services/v4/open/riskDetail?pageSize=20&id=104176702&type=8&pageNum=1,天眼风险详情.csv
427,/services/v4/open/humanRiskInfo?hid=2020172991&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E6%A2%81%E5%BF%97%E7%A5%A5&cid=22822,人员风险详情.csv
448,/services/v4/open/description?hid=1984012283&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E6%9D%8E%E5%BD%A6%E5%AE%8F&cid=22822,人员.csv
449,/services/v4/open/roles?hid=1984012283&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E6%9D%8E%E5%BD%A6%E5%AE%8F&cid=22822,人员.csv
450,/services/v4/open/allCompanys?hid=1984012283&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E6%9D%8E%E5%BD%A6%E5%AE%8F&cid=22822,人员.csv
451,/services/v4/open/partners?hid=1984012283&name=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&humanName=%E6%9D%8E%E5%BD%A6%E5%AE%8F&cid=22822,人员.csv
453,/services/v4/open/equityRatio?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
455,/services/v3/open/investtree?flag=2&dir=down&keyword=%E5%90%88%E8%82%A5%E4%BC%98%E7%82%B9%E4%BF%A1%E6%81%AF%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
457,/services/v4/open/taxesCode?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
458,/services/v4/open/historyNames?keyword=哈尔滨市顺福成米业有限责任公司,random.csv
459,/services/v4/open/xgbaseinfoV2?keyword=百度（香港）有限公司,补录.csv
630,/services/v4/open/proximity?regStatus=在业&distance=10&latitude=40.05685561073758&longtitude=116.30775539540981&pageSize=10&pageNum=1,
632,/services/v4/open/logo?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
633,/services/v4/open/match?name=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&keyword=91110000802100433B,公司验证.csv
747,/services/v4/open/companyholding?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,random.csv
755,/services/v4/open/profile?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
756,/services/v4/open/judicial?pageSize=20&keyword=978740860&pageNum=1,judicialAssistance.csv
757,/services/v4/open/getJudicialDetail?assistanceId=281114985578,judicialAssistanceDetailAssId.csv
776,/services/v4/open/searchV3?categoryGuobiao=759&areaCode=110108&word=百度&pageNum=1,补录1.csv
778,/services/v4/open/position?keyword=%E5%8C%97%E4%BA%AC%E6%AD%A3%E6%96%B9%E5%90%91%E6%B1%BD%E8%BD%A6%E7%A7%9F%E8%B5%81%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
783,/services/v4/open/oneKey/c?keyword=%E4%B8%AD%E8%88%AA%E9%87%8D%E6%9C%BA%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
795,/services/v4/open/getPledgeReg?pageSize=20&keyword=%E5%B9%BF%E5%B7%9E%E7%AB%8B%E8%BE%BE%E5%B0%94%E7%94%9F%E7%89%A9%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,知识产权出质.csv
796,/services/v4/open/publicNotice?pageSize=20&keyword=%E5%B9%BF%E5%B7%9E%E7%AB%8B%E8%BE%BE%E5%B0%94%E7%94%9F%E7%89%A9%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,公示催告.csv
798,/services/v4/open/financialAnalysis?keyword=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,财务简析.csv
799,/services/v4/open/investEvent?name=%E7%99%BE%E5%BA%A6%E8%B5%84%E6%9C%AC&pageSize=20&pageNum=1,机构.csv
816,/services/open/search/2.0?word=北京百度网讯科技有限公司&pageSize=20&pageNum=1,补录1.csv
817,/services/open/ic/baseinfo/2.0?keyword=%E4%B8%AD%E8%88%AA%E9%87%8D%E6%9C%BA%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
817,/services/open/ic/baseinfo/2.0?keyword=%E4%B8%AD%E8%88%AA%E9%87%8D%E6%9C%BA%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
817,/services/open/ic/baseinfo/2.0?keyword=%E4%B8%AD%E8%88%AA%E9%87%8D%E6%9C%BA%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
818,/services/open/ic/baseinfoV2/2.0?keyword=%E4%B8%AD%E8%88%AA%E9%87%8D%E6%9C%BA%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
819,/services/open/ic/baseinfoV3/2.0?keyword=%E4%B8%AD%E8%88%AA%E9%87%8D%E6%9C%BA%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,random.csv
820,/services/open/ic/staff/2.0?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1&pageSize=20,random.csv
821,/services/open/ic/holder/2.0?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,random.csv
822,/services/open/ic/changeinfo/2.0?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1&pageSize=20,random.csv
823,/services/open/ic/inverst/2.0?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,random.csv
824,/services/open/ic/branch/2.0?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1&pageSize=20,random.csv
825,/services/open/ic/annualreport/2.0?keyword=北京百度网讯科技有限公司,补录.csv
826,/services/open/cd/findHistoryRongzi/2.0?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,融资历史.csv
827,/services/open/cd/findTeamMember/2.0?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,核心团队.csv
828,/services/open/cd/getProductInfo/2.0?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,企业业务.csv
829,/services/open/cd/findTzanli/2.0?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,投资事件.csv
830,/services/open/cd/findJingpin/2.0?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,竞品信息.csv
831,/services/open/cd/tags/2.0?id=b6bc016381,品牌.csv
832,/services/open/cd/searchBrandAndAgency/2.0?word=百度,补录1.csv
833,/services/open/ipr/copyRegWorks/2.0?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1&pageSize=20,作品著作权.csv
834,/services/open/ipr/publicWeChat/2.0?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1&pageSize=20,微信公众号.csv
836,/services/open/ipr/copyReg/2.0?keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1&pageSize=20,软件著作权.csv
837,/services/open/ipr/patents/2.0?pubDateBegin=2010-01-01&appDateBegin=2010-01-01&pageSize=20&pubDateEnd=2020-01-01&appDateEnd=2020-01-01&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1&patentType=1,专利.csv
838,/services/open/ipr/tm/2.0?appDateBegin=2010-01-01&pageSize=20&tmClass=29&appDateEnd=2020-01-01&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1&status=1,商标_cgid.csv
839,/services/open/jr/zhixinginfo/2.0?pageSize=20&keyword=%E6%B2%B3%E5%8C%97%E5%B1%95%E5%8F%91%E6%88%BF%E5%9C%B0%E4%BA%A7%E5%BC%80%E5%8F%91%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,executePerson.csv
840,/services/open/jr/ktannouncement/2.0?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,courtNotice.csv
841,/services/open/jr/courtAnnouncement/2.0?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,courtAnno.csv
842,/services/open/jr/lawSuit/2.0?pageSize=20&keyword=%E5%8C%97%E4%BA%AC%E7%99%BE%E5%BA%A6%E7%BD%91%E8%AE%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,lawsuit.csv
843,/services/open/jr/dishonest/2.0?keyword=%E6%81%A9%E6%96%BD%E9%91%AB%E5%9C%B0%E6%BA%90%E5%86%9C%E4%B8%9A%E5%BC%80%E5%8F%91%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&pageNum=1,dishonest.csv
